cleaned_text,sentiment
keluarga tetanggamu lapar kekurangan bahan makanan masa ppkm telepon food careline services     aksi cepat tanggap ppkm covid jumatberkah kelaparan operasimakangratis pangangratis,1
kalau indonesia boleh protes ini ciduk mana ciduk ppkm fitnahcorona coronascam,2
pentingnya vaksinasi mencegah penyebaran covid poldamalut akusahabatpolisi sobatpolri humaspoldamalut dutahumas thebestpol informasipolri polrihumanis polripromoter ppkm,1
peraturan makan ditempat dibatasi  menit jadi ledekan padahal harusnya paham isi pesan tsb untuk prokes ttp berkalan ekonomi kecilpun ttp berjalan ppkm jokowi,2
ayo torang displin menjalankan protokol kesehatan poldamalut akusahabatpolisi sobatpolri humaspoldamalut dutahumas thebestpol informasipolri polrihumanis polripromoter patuhim ppkm,1
waalaikum salam smg semua tetap sehat dijauhkan wabah covid aamiin selamat pagi jg semua tetap semangat pakaimasker jumatberkah ppkm pelan pelan kalau makan,0
di semua negara gandrung corona kebijakan pemerintahnya semua hampir sama ppkm lockdown coronascam,2
suara lantang puan maharani jangan situasi buruk ketuadpr ppkm puanmaharani,1
jadi uangnya bukan dipotong cuma dialihkan buat bayar kredit mobil rumah baru beli saham diperusahaan ribawi disko darurat ppkm ngsngblng,2
video viral pedagangpakaijas pedagang ppkm pandemi video viral pedagang cilok pakai jas ala pejabat mataram cara bertahan pandemi ppkm via,1
ahahahaiii ppkm,1
indonesia gak muluk menargetkan piring terbang aja  sulit kasian mau prasmanan nikah hidup normal fitnah corona ppkm coronascam,2
airbnb safe airbnbbali balivibes digital nomad baligasm baliholiday balilife ppkm pricing indonesia lockdown pandemic,1
rakyat rakyat tagline marak temui belakangan di banyak media sosial kepedulian sosial antar sesama masyarakat tumbuh menjadi gelombang gerakan sosial membantu yang terdampak penyebaran covid ppkm,1
personil polsek kuta polresta denpasar posko pengawasan ppkm level  kawasan pasar kuta senantiasa berikan himbauan edukasi terkait disiplin protokol kesehatan menekan penyebaran covid jumat  pagi divisihumaspolri himbauan pasar ppkm level kuta,1
jadwal penyaluran blt rp juta kemnaker segera ajukan rekening blt bansos kemnaker ppkm ppkmlevel,1
cara cek nik upah nomor rekening ssobpjsketenagakerjaan blt rp juta cair agustus  blt bansos bpjsketenagakerjaan kemnaker ppkm ppkmlevel,1
cek kepesertaan bpjs ketenagakerjaan blt rp juta cair wilayah ppkm level  blt bpjsketenagakerjaan ppkmlevel ppkm,1
perjalanan panjang kendaraan manusia ppkm ppkmdarurat ppkmlevel,1
kapan yaaa ke sini kebun raya cibodas papaeko wfh ppkm jawabarat,1
ahli gizi tan shot yen mengingatkan risiko penularan covid lebih cepat waktu  menit makan tempat jadi apa sebaiknya dilakukan ppkm,1
temukan kunci pengendalian covid luhut jumlah terinfeksi naik covid ppkm tracing,1
jadi kangen papaeko wfh ppkm bali indonesia,0
dilematisunsur penyelenggara pemerintahan aktivitas offline luring masa ppkm menjadi resiko sisi jg hrs memastikan peran representation yg berkinerja tetap perbedaan chemistry luring daring jaga kesehatan seluruh audience ruang digital,1
gubukgrafis infografis infomenarik informasi desainvisual ppkm ppkmdarurat ppkmberlevel covid kebijakanpemerintah,1
pemkot bandung memberikan keringanan pembayaran pbb begini katanya infobdg infobandung bandung pbb covid ppkm,1
ppkm pejuang kesenian m bantuin isi heee ppkm,1
membantu memenuhi kebutuhan pokok masyarakat terdampak pandemi khsususnya masa pemberlakuan pembatasan kegiatan masyarakat pkm bantuan sosial dicairkan manfaatnya telah mulai dirasakan masyarakat menerima ppkm,1
kebutuhan obat terapi pasien covid melonjak signifikan sejak  juni  pemerintah bersama gp farmasi tengah melakukan  upaya memenuhi kebutuhan obat tanah air mengimpor bahan baku meningkatkan kapasitas produksi amp mempercepat distribusi daerah ppkm,1
pemerintah menyalurkan bantuan sosial mengurangi beban ekonomi masyarakat masa kedaruratan mensos risma meminta jajaran memastikan bantuan diterima masyarakat sesuai ketentuan tepat harga tepat kualitas tepat sasaran ppkm,1
presiden joko widodo resmi meluncurkan core values employer branding aparatur sipil negara asn merupakan fondasi baru asn acara tersebut presiden menyampaikan beberapa poin penting sambutannya ppkm,1
definisi kebahagiaan masa ppkm sederhana sesi olahraga online rumah olahraga  menit jam bisa membantu meningkatkan kondisi kesehatan mental membantu mengelola kecemasan di masa pandemiselfcareemosi,1
berhari gak tidur yah lumayan semogalaris semogaberkah ppkm makaryo olindesain usahaterus,0
catatan waktu makan malam tadi x tambah dihitung suapan pertama sepertinya layak makan warteg xixixixi ppkm covidmeme warteg,1
selama ppkm banyak kok bisa dilakukan rumah salah satunya belajarinvestasi loh bisa kok bacabuku kesayangan kayak saya lakukan nih kuybisa inibarugokil rejekiwow,0
ppkm pelan pelan ku mengantuk,2
chen long lg latihan kena obrak ppkm,1
garagara ppkm ppkmdarurat ppkmdiperpanjang ppkmlevel ppkmsengsarakanrakyat ppkmhanyauntukrakyat,1
perjuangan perlu kamu maju ppkm,1
jelaskan anda maksud penyakit apa corona psychiatric disorder po loro gilo kabeh uwong nek jare mati gupak ababe tanggane pendak dino dibritake yo geger utowo luweh ppkm,2
ppkm critical criticism pejabat korupsi miliaran pelan kita miskin pinter pinter kibulin masyarakat pelan pelan kabeh mondar pegawai pemerintah korupsi massal program percepatan kemiskinan masyarakat ppkm critical versi lo apa niih,2
temanteman berikut poin penting antisipasi penularan covid pembatasan opersional mall umkm sebagaimana yg tertuang sk kadis ppkukm no  tahun  dinasppkukm ppkm ppkmlevel kotakolaborasi jaki jakartabangkit jagajakarta,1
cek disini peci pemuda muhammadiyah green ultimate dengan harga spesialplus ekstra tas pecifree tasbih nikmati belanja gratis ongkir xtra shopee  cod mahasiswajateng haram jakarta koruptor apriyanirahayu covid malamjumat ppkm,1
numpang lapak mencari rejeki yamg minat peteipette silahkan japri wa wa  makassarinfo makassardagang makassarhits makan carirejeki ppkm covid covid rejekihalal,1
terdakwa juyy putri dijatuhi vonis denda sebesar rp juta hotel menjadi lokasi acara didenda sebesar rp juta selengkapnya newsoneminute juyyputri selebtiktok ppkm bekasi cariberitaditvone,1
rindu teman sepermobilan   yg sekarang udah nyebar seluruh penjuru indonesia hm lebaygkpapa ppkm,0
menteri sosial tri rismaharini membeberkan tiga langkah strategis menghindari korupsi penyaluran bantuan sosial masa perpanjangan ppkm trirismaharini bansos ppkm pdiperjuangan gesuriid,1
ppkm pelan pelan menang aku sangat berterimakasih kepadamu tuhan engkau menyembuhkanku berjuang melawan penyakit beratku dbd sempat menyerang selama bulan juli kiranya selama sebulan freedengue dbd indonesia ppkm,0
yg rame indonesia  ppkm covid,1
hai teman yang kangen admin mau ngasih tau aja kalau ppkm psbb cuman bulan aja loh yuk ah buruan beli shopee temantapisnack ppkm psbb,1
ppkm level kabgorontalo hulondalo hulondaloid,1
ppkm vivalegislativa parlemenwasistha komisi ii sosial politik sosial masyarakat kemitraan eksternal senat mahasiswa fsm undip  kolaborasi mewujudkan satu asa,1
puluhan pelaku usaha kibarkan bendera depan masjid raya sumbar kunjungi aksi hdp padang ppkm sumbarmenolakmati umkm,1
papaeko wfh ppkm hei ayo tonton video lucu bersama di clipclaps hadiah pendaftaran ,1
gaess tonton ig indihome yuk dpet cuan ppkm,1
tahun gak tau mau ngapain kuliah palingan pulang sama daring mau nikah trus anak orang siapa yg dibiayain nyari kerja aja susah makanya gua tuh stopin aja mimpi makin impikan semakin tak terpenuhi udh biarin aja sbg halusinasi dlm tidur ppkm,2
pie to bwos bwos dodolan diobyak polisi tanggungan ndak prei uinsuka uinsukaghosting uinsukadipolitisasi ppkm ppkmsengsarakanrakyat ppkmlevel indonesiamoratmarit,2
sekilas ingfo swab ppkm,1
komisaris besar polisi yusri yunus mengajak masyarakat berkolaborasi petugas terkait kebijakan durasi  menit aturan makan tempat khusus warteg pedagang kaki lima lapak jajanan sejenisnya  selengkapnya vivacoid ppkm,1
pada pusing ppkm d perpanjang melulu mending maen pantun kuy ach,2
pandemi ditambah diperpanjangnya ppkm level membuat masyarakat kesulitan telah beberapa kali berkesempatan berbagi bantuan lewat aksi kebaikan lantas situasi sekarang kebutuhan mana temanteman butuhkan reply tweet ya ppkm pandemi,1
ppkm bucin pernah percaya kemudian merana perasaan pilu merindu pelan pelan kamu menjauh pengen pulang kepelukan mantan pernah perduli kemudian menghilang pernah patah kupilih mengalah pertanyaan penting kapan menikah tambahin ppkm bucin versi lo,2
cek penerima bantuan beras pemprov dki jakarta disalurkan mulai hari semuabisasemuapaham ppkm bansos dkijakarta lemes haram rans,1
mostpop pasar tanah abang mulai dibuka mulai beraktivitas banyak yang kiosnya ditutup bahkan disewakan dijual ppkm corona,0
jauh jakarta desa wisata bantar karet berlokasi bogor jawa barat bisa dijadikan salah satu alternatif wisata kebijakan pemberlakukan pembatasan kegiatan masyarakat ppkm dilonggarkan validnih ppkm,1
cases are dropping no testing has been reduced during ppkm causing case numbers to appear low dont look at case numbers instead see positivity rate covidisnotover indonesia ppkmlevel,1
aturan baru jakarta makan warteg wajib tunjukan kartu vaksin covid covid coronavirus corona ppkm ppkmlevel warteg,1
mew mew ppkm,1
kalian ppkm gini ngapain hyung ppkm wuhankntl,2
selebgram tiktok juy putri divonis bersalah atas pelanggaran ppkm level  diganjar kurungan penjara  hari denda rp juta baca selengkapnya  vivacoid juyputri ppkm,1
ratusan massa kota cirebon turun jalan melawan ppkm beredar video masyarakat cirebon turun jalan melawan ppkm video tsb muncul stlh presiden joko widodo umumkan perpanjangan ppkm  juli malam info tsb benar lengkapnya ppkm jsh,1
mostpop meningkatkan tracing pemerintah mengoptimalkan aplikasi pedulilindungi termasuk menjadi syarat masuk mal tempat publik corona ppkm,1
 jalankan terus protokol kesehatan m jangan keluar rumah bila tdk mendesak selalu gunakan masker dgn benar jaga jarak bila keluar rumah sering cuci tangan dgn sabun ingatkan sesama warga jagajakarta hadapibersama covid vaksindulu ppkm jakartabangkit,1
ppkm pernah pakai kancut merah,1
pak presiden ppkm perpanjang ampe kapan susah ga kerja nih pak narik ojek online udah sepi daya beli masyarakat masa  hari  oder  order doang pak,2
ini sampaikan rapat koordinasi virtual bersama kepala daerah terkait penanganan covid rabu  salam vaksinasi ppkm menkoperekonomian kpcpen,1
rumah ruko property lainnya mulai dijual pemilik nya ppkm sangat menguras ekonomi semua lapisan masyarakat ppkm,2
baik beras uang tunai subsidi listrik pulsa data gratis siswa umkm pra kerja masih banyak jelas marten melaunching program bantuan ppkm pkh bst kota gorontalo rudis walikota gorontalo rabu  ppkm,1
wakil ketua dprd dki jakarta abdurrahman suhaimi mengatakan penurunan terjadi postur apbd dki  akibat refocusing penanganan pandemi covid sesuai kondisi lapangan vaksin ppkm dkijakarta dprddki,1
yg dinamakan tempe lauk tempe edisippkm ppkm,1
positive vibes pandemi covid  salah satu tiket menuju surga ja pandemi ppkm covid,1
ngemil papaeko wfh ppkm,1
teman beni mau berkontribusi menolong warga terdampak ppkm donasi dibuka akhir juli yaa isi form donaturnya ppkmhelp ppkm ppkmdarurat,1
numpang jualan hayoo semangat ppkm umkm diskon satetaichan,1
kerinduan perjalanan hati menuju orang dicintai raudhatul muhibbin karya imam ibnul qayyim rahimahullah ppkm,1
custom nama quran rb jadi rb minimal order  pcs quran exclusive order  quran cordoba quranhour qurantime ppkm,1
ppkm level  berlanjut menko airlangga pemerintah siapkan insentif tambahan covid ppkm airlangga indoposco,1
papaeko wfh ppkm surveyshunter paidsurveys lihat jajak pendapat apakah tetap mengikuti prokes selama aturan ppkm level  diberlakukan,1
good project ppkm,1
good project ppkm,1
semangaaat terus pencari nafkah indonesia ppkmdaruratberdampakbaik ppkm,0
selamat sore scoutizen informasi memeringati hari ulang tahun  nkri warga kota surakarta pramukasolo ppkm jogotonggo pramukajateng,1
menpan rb tjahjo kumolo surat diterbitkan  juli  jakarta menyebutkan surat edaran berlaku dengan berakhirnya kebijakan ppkm masa pandemi covid validnih ppkm asn,1
satpol pp kelurahan semper barat tutup cafe penjual miras pemkotjakut jakartautarabisa jakartatanggapcorona ppkm,1
booth cart city corona covid crisis day economic economy empty food foodandbeverage foodvendors help indonesia lockdown market nobuyers pandemic people physicaldistancing poor ppkm ppkmdarurat sad starving street streetfood streetvendors suffering,1
booth cart city corona covid day drink economic economy empty food foodandbeverage foodvendors help indonesia lockdown market nobuyers pandemic people physicaldistancing poor ppkm ppkmdarurat sad starving street streetfood streetvendors suffering,1
booth cart city corona covid crisis day economic economy empty food foodandbeverage foodvendors help indonesia lockdown market nobuyers pandemic people physicaldistancing poor ppkm ppkmdarurat sad starving street streetfood streetvendors suffering,1
gaes mohon info rs lab ato klinik yg terkoneksi aplikasi peduli lindungi dong buat penerbangan domestik ppkm syaratpenerbangan kemenkes,1
adanya pemberlakuan pembatasan kegiatan masyarakat ppkm pemerintah kabupaten pesawaran tel kupastuntas pesawaran ppkm pasardilonggarkan desti,1
bagaimana realitas pemberlakuan ppkm darurat sudah sepenuhnya berjalan efektif sebagaimana mestinya yuk simak artikel selengkapnya melalui tautan berikut ppkm ppkmdarurat covid pandemi,1
 airlanggahartarto golkarindonesia kerjauntukindonesia bansos bebaspajak ppkm prokes reposted from instagram indonesia,1
tukang bubur didenda rp juta pejabat didenda rp ribu langgar ppkm diky chandra semakin jelas dikychandra ppkm dendappkm selengkapnya via,1
kiper pss ega rizky punya cara memelihara ikan koi kolam rumahnya menghilangkan rasa jenuh ppkm level  bolaskorcom psssleman ligaindonesia ppkm infosepakbola,1
 lomba ditutup tanggal  agustus  diumumkan tanggal  agustus  ikuti syarat ketentuan berlaku goodluck tdrive mulaiaman beranilebihbaik safetdrive ppkm postpositifkemytdriveid,1
pelonggaran ppkm melabeli level mendapat perhatian publik terkait arah kebijakan tersebut ppkm,1
ridwan kamil klaim ppkm jabar berhasil meski kasus covid  tinggi lagi turun gunung ppkm covid jabar ridwankamil,1
sejak ppkm level  dilonggarkan pasar cipete selatan malah sepi pengunjung lewat ppkm ppkmlevel,1
just sharing papaeko wfh ppkm,1
halo sobat nusanet people kali mimin mau kasih tahu tips work from home selama ppkm yuk disimak nusanetmedan tipswfh ppkm,1
jangan cuma diperpanjang diperbesar pak ppkm ppkmlevel,1
dapatkan harga terjangkau bonus menarik lainnya yuk cek official store semen baturaja tokopedia smbr semenbaturaja kotamo kokohdantahanlamo bumnuntukindonesia kementerianbumn ppkm orderonline tokopedia online,1
ratusan restoran hotel bandung jawa barat kibarkan bendera putih hari ppkm jawabarat bandung,1
ku ppkm perlakuan denda pelaku usaha terutama pasar gak tepat banget kalau dikasih denda gak adil banget covid ppkm satgascovid,2
wah penghujung akhir bulan juli nie cilers mengobati kebosanan selama di rumah nih mimin punya rekomendasikan filmfilm cocok ditonton selama masa ppkm level  loh staysafe and stayhealthy cilers and dont forget to watch a movies,0
cara bupati brebes bantu warganya terdampak ppkm ppkm warga bupati brebes bantu blusukan masyarakat beras sambako,1
diatur pengecualian perjalanan moda transportasi perintis khususnya perbatasan simak informasi selengkapnya sobatkom ikmaritim infoekonmaritim sakuinformasi ppkm covid,1
satgas covid menerbitkan surat edaran se no  thn  ttg ketentuan perjalanan orang negeri masa pandemi covid yg berisi beberapa ketentuan baru berkaitan penggunaan transportasi umum mobilitas masyarakat ikmaritim sakuinformasi ppkm,1
halo sobatkom pemerintah resmi memperpanjang penerapan ppkm level iv kebijakan ditetapkan mempertimbangkan berbagai aspek diantaranya kesehatan ekonomi hingga dinamika sosial ikmaritim infoekonmaritim sakuinformasi ppkm covid,1
berkarya bangsa kamis  juli  petugas kejaksaan negeri kota madiun turut melakukan giat penertiban penegakan aturan protokol kesehatan masa ppkm level  bersama tim satgas covid kota madiun kejaksaandukungppkmdarurat ppkm ppkmdarurat,1
ayo pake masker sayangilah keluarga masyarakat kita terhindar covid maskermu melindungiku maskerku melindungimu covid ppkm pakaimasker,0
ppkm kebun binatang bandung sembelih angsa rusa pakan macan ppkm kebunbintatang,1
